time,voltage,current
3909,3.69605,0.452764
3910,3.6961,0.343939
3911,3.69627,0.327997
3912,3.69635,0.321051
3913,3.696,0.321791
3914,3.69605,0.435012
3915,3.69627,0.344423
3916,3.69633,0.43999
3917,3.69603,0.411119
3918,3.69615,0.34478
3919,3.69632,0.330073
3920,3.69612,0.411693
3921,3.6961,0.436212
3922,3.69632,0.39059
3923,3.69612,0.440497
3924,3.69616,0.43073
3925,3.69612,0.449436
3926,3.69594,0.440048
3927,3.69615,0.447385
3928,3.69636,0.45537
3929,3.69632,0.411547
3930,3.69595,0.39982
3931,3.69604,0.407511
3932,3.69635,0.438934
3933,3.69625,0.393754
3934,3.69634,0.328826
3935,3.69651,0.446688
3936,3.69631,0.341059
3937,3.6962,0.337516
3938,3.6964,0.3327
3939,3.69617,0.339354
3940,3.69615,0.433494
3941,3.69637,0.323905
3942,3.69624,0.372697
3943,3.69619,0.348704
3944,3.6964,0.344322
3945,3.6961,0.437493
3946,3.69603,0.327826
3947,3.69607,0.444921
3948,3.69623,0.437165
3949,3.69617,0.358545
3950,3.69641,0.442029
3951,3.69648,0.419363
3952,3.69604,0.441489
3953,3.69603,0.443604
3954,3.69593,0.398397
3955,3.69643,0.443675
3956,3.6962,0.385474
3957,3.69599,0.420195
3958,3.69588,0.361566
3959,3.69639,0.447143
3960,3.69588,0.333965
3961,3.69602,0.328443
3962,3.69587,0.340751
3963,3.69601,0.361611
3964,3.6961,0.432458
3965,3.69584,0.319581
3966,3.69601,0.319583
3967,3.69648,0.356611
3968,3.69586,0.336455
3969,3.69601,0.348673
3970,3.69642,0.332593
3971,3.69614,0.326713
3972,3.69623,0.32212
3973,3.69589,0.32026
3974,3.69643,0.319782
3975,3.69611,0.350443
3976,3.69607,0.379816
3977,3.69608,0.393431
3978,3.69614,0.44007
3979,3.696,0.337284
3980,3.69618,0.407739
3981,3.69625,0.456497
3982,3.69638,0.439515
3983,3.69616,0.540364
3984,3.69628,0.430444
3985,3.69638,0.43286
3986,3.69619,0.438951
3987,3.69622,0.443272
3988,3.69611,0.548662
3989,3.6961,0.452869
3990,3.69593,0.452635
3991,3.69618,0.380898
3992,3.69625,0.435339
3993,3.69578,0.341227
3994,3.69617,0.340875
3995,3.69617,0.329712
3996,3.69595,0.462861
3997,3.69594,0.351551
3998,3.69604,0.35003
3999,3.69635,0.338206
4000,3.69608,0.330647
4001,3.69608,0.359064
4002,3.69641,0.348405
4003,3.69594,0.337208
4004,3.69634,0.384486
4005,3.69613,0.42565
4006,3.69616,0.440322
4007,3.69612,0.327055
4008,3.69595,0.414756
4009,3.69643,0.480006
4010,3.69618,0.451665
4011,3.6964,0.373309
4012,3.69612,0.378764
4013,3.69607,0.43413
4014,3.69594,0.395212
4015,3.69609,0.55189
4016,3.69604,0.448612
4017,3.69618,0.356347
4018,3.6959,0.355718
4019,3.69609,0.346269
4020,3.69613,0.455633
4021,3.69585,0.382188
4022,3.69601,0.339486
4023,3.696,0.352207
4024,3.69591,0.329249
4025,3.6961,0.326101
4026,3.69632,0.323654
4027,3.69624,0.321971
4028,3.69618,0.32257
4029,3.69623,0.318691
4030,3.69619,0.349159
4031,3.69608,0.344352
4032,3.69612,0.351558
4033,3.696,0.324859
4034,3.69595,0.339064
4035,3.69603,0.387734
4036,3.69611,0.345357
4037,3.69638,0.391023
4038,3.69628,0.374832
4039,3.69638,0.541345
4040,3.6961,0.408095
4041,3.6961,0.453129
4042,3.69619,0.4428
4043,3.69616,0.446792
4044,3.69611,0.44337
4045,3.696,0.442049
4046,3.69621,0.419955
4047,3.69583,0.36868
4048,3.69603,0.405765
4049,3.69625,0.406169
4050,3.69601,0.439187
4051,3.69602,0.455908
4052,3.6959,0.333725
4053,3.69607,0.325559
4054,3.69593,0.322097
4055,3.69604,0.319225
4056,3.69593,0.349066
4057,3.69606,0.347008
4058,3.6962,0.449177
4059,3.69612,0.330267
4060,3.69638,0.333583
4061,3.69615,0.336794
4062,3.69608,0.326798
4063,3.69599,0.431619
4064,3.6962,0.335637
4065,3.69603,0.340772
4066,3.69622,0.323858
4067,3.69657,0.421194
4068,3.69612,0.44118
4069,3.6964,0.337278
4070,3.69614,0.444378
4071,3.69657,0.430363
4072,3.69598,0.434743
4073,3.69593,0.445511
4074,3.69589,0.36996
4075,3.69588,0.443098
4076,3.69559,0.40811
4077,3.69595,0.335159
4078,3.69597,0.435486
4079,3.69584,0.368579
4080,3.69634,0.345197
4081,3.69631,0.327987
4082,3.69615,0.442724
4083,3.69593,0.357418
4084,3.6961,0.367262
4085,3.69627,0.327403
4086,3.69649,0.323734
4087,3.69595,0.432186
4088,3.69611,0.335296
4089,3.69627,0.331542
4090,3.6962,0.338487
4091,3.69605,0.3344
4092,3.69624,0.341864
4093,3.69606,0.339499
4094,3.69615,0.320749
4095,3.69646,0.320367
4096,3.6962,0.323717
4097,3.69628,0.342077
4098,3.69625,0.438186
4099,3.69631,0.400665
4100,3.69605,0.34327
4101,3.69603,0.451176
4102,3.69602,0.449599
4103,3.69601,0.433416
4104,3.69605,0.449183
4105,3.69639,0.436633
4106,3.69606,0.544299
4107,3.69627,0.437136
4108,3.69588,0.438862
4109,3.69601,0.440377
4110,3.69632,0.354415
4111,3.69591,0.468624
4112,3.69587,0.33763
4113,3.69611,0.348225
4114,3.69635,0.335635
4115,3.69613,0.337048
4116,3.69599,0.347975
4117,3.69619,0.343894
4118,3.69595,0.344082
4119,3.69602,0.336778
4120,3.69617,0.326472
4121,3.69633,0.332099
4122,3.69626,0.337879
4123,3.6962,0.3416
4124,3.69627,0.349965
4125,3.6963,0.356778
4126,3.69606,0.325033
4127,3.69604,0.398927
4128,3.69631,0.339636
4129,3.69622,0.319064
4130,3.69641,0.571183
4131,3.69619,0.333019
4132,3.69616,0.451694
4133,3.69642,0.379783
4134,3.69652,0.448481
4135,3.6959,0.440324
4136,3.69582,0.341834
4137,3.69586,0.341581
4138,3.69593,0.375019
4139,3.69595,0.376799
4140,3.69613,0.32492
4141,3.69611,0.32605
4142,3.69611,0.338241
4143,3.69591,0.359926
4144,3.69633,0.386247
4145,3.69614,0.340747
4146,3.69608,0.321826
4147,3.69645,0.327297
4148,3.69609,0.326347
4149,3.69632,0.42379
4150,3.69608,0.339843
4151,3.69641,0.34476
4152,3.69635,0.331239
4153,3.69613,0.37856
4154,3.69614,0.441268
4155,3.69651,0.335886
4156,3.69621,0.333339
4157,3.69618,0.344888
4158,3.69607,0.468349
4159,3.69613,0.437637
4160,3.69602,0.421743
4161,3.69603,0.430578
4162,3.69607,0.434547
4163,3.69628,0.412011
4164,3.69586,0.442605
4165,3.69634,0.372708
4166,3.69626,0.439439
4167,3.69644,0.435366
4168,3.69636,0.339694
4169,3.69636,0.414121
4170,3.69596,0.370158
4171,3.6959,0.391753
4172,3.69642,0.39493
4173,3.69602,0.433182
4174,3.69598,0.348451
4175,3.69619,0.440013
4176,3.69633,0.320443
4177,3.69616,0.340053
4178,3.69617,0.346297
4179,3.69627,0.339186
4180,3.69644,0.437065
4181,3.6965,0.323828
4182,3.69663,0.328642
4183,3.69636,0.327237
4184,3.69637,0.355475
4185,3.69616,0.459444
4186,3.6964,0.345527
4187,3.69615,0.336361
4188,3.69617,0.330431
4189,3.69613,0.352193
4190,3.6962,0.32517
4191,3.69629,0.33043
4192,3.69625,0.446941
4193,3.69614,0.44
4194,3.6961,0.438699
4195,3.69598,0.43759
4196,3.69626,0.411382
4197,3.69639,0.442547
4198,3.69618,0.327364
4199,3.696,0.505919
4200,3.69608,0.326014
4201,3.69593,0.317616
4202,3.69605,0.33165
4203,3.69633,0.329926
4204,3.69639,0.440969
4205,3.69592,0.352372
4206,3.69611,0.331983
4207,3.6963,0.334288
4208,3.69603,0.320086
4209,3.69616,0.340811
4210,3.69632,0.327061
4211,3.69614,0.327465
4212,3.69654,0.323702
4213,3.6962,0.335522
4214,3.69653,0.362488
4215,3.69657,0.321253
4216,3.69605,0.351737
4217,3.69612,0.468946
4218,3.69641,0.433505
4219,3.69615,0.438299
4220,3.69633,0.382113
4221,3.69635,0.440563
4222,3.69632,0.439662
4223,3.69642,0.558501
4224,3.69598,0.446423
4225,3.69576,0.361661
