,battery_level_pct,local_dt,metadata_write_ts,ts
314,99,2016-06-30 03:23:16.889,1467271396.89,1467271396.89
315,99,2016-06-30 03:23:17.736,1467271397.74,1467271397.74
316,99,2016-06-30 03:23:22.726,1467271402.73,1467271402.73
317,99,2016-06-30 03:23:22.766,1467271402.77,1467271402.77
318,99,2016-06-30 03:23:22.924,1467271402.92,1467271402.92
319,99,2016-06-30 03:23:22.937,1467271402.94,1467271402.94
320,99,2016-06-30 03:24:06.721,1467271446.72,1467271446.72
321,99,2016-06-30 03:24:06.883,1467271446.88,1467271446.88
322,99,2016-06-30 03:26:05.639,1467271565.64,1467271565.64
323,99,2016-06-30 03:26:05.699,1467271565.7,1467271565.7
324,99,2016-06-30 03:26:08.177,1467271568.18,1467271568.18
325,99,2016-06-30 03:26:09.050,1467271569.05,1467271569.05
326,99,2016-06-30 03:27:08.291,1467271628.29,1467271628.29
327,99,2016-06-30 03:27:08.367,1467271628.37,1467271628.37
328,99,2016-06-30 03:27:10.856,1467271630.86,1467271630.86
329,99,2016-06-30 03:27:11.280,1467271631.28,1467271631.28
330,99,2016-06-30 03:28:19.758,1467271699.76,1467271699.76
331,99,2016-06-30 03:28:19.784,1467271699.78,1467271699.78
332,99,2016-06-30 03:30:07.676,1467271807.68,1467271807.68
333,99,2016-06-30 03:30:07.842,1467271807.84,1467271807.84
334,99,2016-06-30 03:36:08.670,1467272168.67,1467272168.67
335,99,2016-06-30 03:36:08.672,1467272168.67,1467272168.67
336,99,2016-06-30 03:36:08.766,1467272168.77,1467272168.77
337,99,2016-06-30 03:36:08.996,1467272169.0,1467272169.0
338,99,2016-06-30 03:36:09.996,1467272170.0,1467272170.0
339,99,2016-06-30 03:38:18.737,1467272298.74,1467272298.74
340,99,2016-06-30 03:38:18.770,1467272298.77,1467272298.77
341,99,2016-06-30 03:42:09.690,1467272529.69,1467272529.69
342,99,2016-06-30 03:42:09.737,1467272529.74,1467272529.74
343,99,2016-06-30 03:43:52.175,1467272632.17,1467272632.17
344,99,2016-06-30 03:43:54.080,1467272634.08,1467272634.08
345,99,2016-06-30 03:47:44.001,1467272864.0,1467272864.0
346,99,2016-06-30 03:47:44.115,1467272864.12,1467272864.12
347,99,2016-06-30 03:48:11.723,1467272891.72,1467272891.72
348,99,2016-06-30 03:48:11.727,1467272891.73,1467272891.73
349,99,2016-06-30 03:48:19.761,1467272899.76,1467272899.76
350,99,2016-06-30 03:48:19.794,1467272899.79,1467272899.79
351,99,2016-06-30 03:49:14.172,1467272954.17,1467272954.17
352,99,2016-06-30 03:49:16.116,1467272956.12,1467272956.12
353,99,2016-06-30 03:51:24.780,1467273084.78,1467273084.78
354,99,2016-06-30 03:51:24.802,1467273084.8,1467273084.8
355,99,2016-06-30 03:51:24.804,1467273084.8,1467273084.8
356,99,2016-06-30 03:51:24.902,1467273084.9,1467273084.9
357,99,2016-06-30 03:51:25.261,1467273085.26,1467273085.26
358,99,2016-06-30 03:51:25.276,1467273085.28,1467273085.28
359,99,2016-06-30 03:51:25.278,1467273085.28,1467273085.28
360,99,2016-06-30 03:51:25.411,1467273085.41,1467273085.41
361,99,2016-06-30 03:54:13.775,1467273253.78,1467273253.78
362,99,2016-06-30 03:54:13.838,1467273253.84,1467273253.84
363,99,2016-06-30 03:58:18.791,1467273498.79,1467273498.79
364,99,2016-06-30 03:58:18.816,1467273498.82,1467273498.82
365,99,2016-06-30 04:00:14.747,1467273614.75,1467273614.75
366,99,2016-06-30 04:00:14.750,1467273614.75,1467273614.75
367,99,2016-06-30 04:00:14.751,1467273614.75,1467273614.75
368,99,2016-06-30 04:02:56.750,1467273776.75,1467273776.75
369,99,2016-06-30 04:02:56.791,1467273776.79,1467273776.79
370,99,2016-06-30 04:02:56.793,1467273776.79,1467273776.79
371,99,2016-06-30 04:02:56.798,1467273776.8,1467273776.8
372,99,2016-06-30 04:08:19.742,1467274099.74,1467274099.74
373,99,2016-06-30 04:08:19.776,1467274099.78,1467274099.78
374,99,2016-06-30 04:08:20.803,1467274100.8,1467274100.8
375,99,2016-06-30 04:10:38.738,1467274238.74,1467274238.74
376,99,2016-06-30 04:10:38.775,1467274238.78,1467274238.78
377,99,2016-06-30 04:13:52.618,1467274432.62,1467274432.62
378,99,2016-06-30 04:13:53.635,1467274433.63,1467274433.63
379,99,2016-06-30 04:13:53.682,1467274433.68,1467274433.68
380,99,2016-06-30 04:16:39.762,1467274599.76,1467274599.76
381,99,2016-06-30 04:16:39.768,1467274599.77,1467274599.77
382,99,2016-06-30 04:18:18.771,1467274698.77,1467274698.77
383,99,2016-06-30 04:18:18.799,1467274698.8,1467274698.8
384,99,2016-06-30 04:19:26.751,1467274766.75,1467274766.75
385,99,2016-06-30 04:19:26.773,1467274766.77,1467274766.77
386,99,2016-06-30 04:19:26.775,1467274766.78,1467274766.78
387,99,2016-06-30 04:19:26.889,1467274766.89,1467274766.89
388,99,2016-06-30 04:19:27.487,1467274767.49,1467274767.49
389,99,2016-06-30 04:19:27.499,1467274767.5,1467274767.5
390,99,2016-06-30 04:19:27.500,1467274767.5,1467274767.5
391,99,2016-06-30 04:19:27.600,1467274767.6,1467274767.6
392,99,2016-06-30 04:21:33.935,1467274893.93,1467274893.93
393,99,2016-06-30 04:21:34.810,1467274894.81,1467274894.81
394,99,2016-06-30 04:22:40.760,1467274960.76,1467274960.76
395,99,2016-06-30 04:22:40.766,1467274960.77,1467274960.77
396,99,2016-06-30 04:23:15.823,1467274995.82,1467274995.82
397,99,2016-06-30 04:23:17.683,1467274997.68,1467274997.68
398,99,2016-06-30 04:28:18.735,1467275298.73,1467275298.73
399,99,2016-06-30 04:28:18.742,1467275298.74,1467275298.74
400,99,2016-06-30 04:28:18.752,1467275298.75,1467275298.75
401,99,2016-06-30 04:28:41.750,1467275321.75,1467275321.75
402,99,2016-06-30 04:28:41.754,1467275321.75,1467275321.75
403,99,2016-06-30 04:34:42.754,1467275682.75,1467275682.75
404,99,2016-06-30 04:34:42.759,1467275682.76,1467275682.76
405,99,2016-06-30 04:38:18.796,1467275898.8,1467275898.8
406,99,2016-06-30 04:38:18.824,1467275898.82,1467275898.82
407,99,2016-06-30 04:40:43.772,1467276043.77,1467276043.77
408,99,2016-06-30 04:40:43.844,1467276043.84,1467276043.84
409,99,2016-06-30 04:41:46.367,1467276106.37,1467276106.37
410,99,2016-06-30 04:41:46.484,1467276106.48,1467276106.48
411,99,2016-06-30 04:43:16.452,1467276196.45,1467276196.45
412,99,2016-06-30 04:43:18.369,1467276198.37,1467276198.37
413,99,2016-06-30 04:46:44.777,1467276404.78,1467276404.78
414,99,2016-06-30 04:46:44.783,1467276404.78,1467276404.78
415,99,2016-06-30 04:47:28.778,1467276448.78,1467276448.78
416,99,2016-06-30 04:47:28.797,1467276448.8,1467276448.8
417,99,2016-06-30 04:47:28.799,1467276448.8,1467276448.8
418,99,2016-06-30 04:47:28.911,1467276448.91,1467276448.91
419,99,2016-06-30 04:47:29.282,1467276449.28,1467276449.28
